X (m),Y (m),Z (m),Ux (m/s),Uy (m/s),Uz (m/s),Gamma (dimensionless),Phi_v (W/m^3),KE_Flux_Density (W/m^2)
0.00300489,-0.0120256,0.0270019,-0.02276031,-0.0076027657,0.005884623,0.04454811,0.0067192023,0.0075415126
0.00601544,-0.0120364,0.0270011,-0.024493422,-0.014773553,0.010587861,0.024088044,0.006834834,0.014187192
0.00904336,-0.0120698,0.0270003,-0.025538813,-0.022968302,0.016565586,0.017551837,0.0097331945,0.027726995
0.0120692,-0.0120691,0.027,-0.022567103,-0.030879067,0.021653168,0.47179353,0.40053898,0.042448547
-0.0151881,-0.00918242,0.027,-0.0031661543,0.0093854815,8.053327e-05,52.32367,0.50853753,0.00048595364
-0.0120691,-0.00904669,0.0270003,-0.011312437,0.016572004,0.0014879097,0.03272788,0.0026656617,0.0040724636
-0.0090203,-0.00902099,0.0270017,-0.012451187,0.0136139635,0.00012784862,0.053892553,0.0033844712,0.0031400176
-0.00600537,-0.00900889,0.0270035,-0.01327423,0.008890434,-0.0014668186,0.100657634,0.0041567204,0.0020647815
-0.00300125,-0.00900472,0.0270051,-0.013643854,0.003833965,-0.002792368,0.2019495,0.006086598,0.0015069604
-1.40205e-09,-0.00900337,0.0270077,-0.013522125,-0.0009961614,-0.0033375395,0.24333979,0.0066251555,0.0013612972
0.00300124,-0.00900472,0.0270051,-0.014088668,-0.0068997927,-0.0013236031,0.23849392,0.009305929,0.0019509782
0.00600537,-0.00900889,0.0270035,-0.01625005,-0.0137436865,0.00436924,0.12895639,0.013225608,0.0051279385
0.00902029,-0.00902101,0.0270017,-0.01913691,-0.023054436,0.013395417,0.045189466,0.015975732,0.01767639
0.0120691,-0.00904677,0.0270003,-0.020998232,-0.0339327,0.022851454,0.012575384,0.012227733,0.04861773
0.0151881,-0.00918242,0.027,-0.0040463265,-0.010333735,0.0074574426,204.88216,4.897273,0.0011951439
-0.0151265,-0.00605083,0.027,-0.005362121,0.018949872,0.00048960856,0.038933605,0.0029766161,0.0038226822
-0.0120353,-0.00602001,0.0270011,-0.006999828,0.017063454,-0.0005782856,0.025577897,0.0016070445,0.0031414712
-0.00900864,-0.00600618,0.0270035,-0.007203321,0.013280253,-0.003271356,0.066413455,0.0024531807,0.0018469004
-0.00600298,-0.00600319,0.0270084,-0.0070844963,0.009142762,-0.0063721105,0.14236164,0.003278331,0.0011514095
-0.00300076,-0.00600154,0.0270107,-0.00664555,0.0043877508,-0.009832919,0.31609538,0.006403438,0.0010128965
-2.67588e-09,-0.00600102,0.0270117,-0.006126144,-0.00043554854,-0.011763336,0.42971283,0.010041542,0.0011684014
0.00300074,-0.00600153,0.0270108,-0.0069519854,-0.0057470263,-0.009557586,0.55153525,0.012517968,0.0011348294
0.00600299,-0.00600318,0.0270084,-0.009010946,-0.0124429455,-0.0022849448,0.44660395,0.016734399,0.0018735166
0.00900864,-0.00600618,0.0270035,-0.010558194,-0.022609336,0.009687199,0.111701414,0.021423103,0.00958945
0.0120353,-0.00602002,0.0270011,-0.013530618,-0.034114193,0.02170386,0.031176807,0.024165256,0.038755182
0.0151265,-0.00605083,0.027,-0.012639216,-0.04091374,0.030369237,0.02049327,0.02964995,0.0723407
-0.0151001,-0.00303659,0.0270001,-0.0025986892,0.018919325,-0.0006075659,0.024328964,0.0016969758,0.003487563
-0.0120256,-0.00301069,0.0270019,-0.0028440116,0.016974324,-0.0022199783,0.02526485,0.001320319,0.0026129563
-0.00900498,-0.00300199,0.0270051,-0.0026215115,0.012793508,-0.005511727,0.07914325,0.0022540619,0.0014240392
-0.00600165,-0.00300087,0.0270107,-0.002217752,0.008795243,-0.009696091,0.1361169,0.0031860273,0.0011703275
-0.00300043,-0.00300039,0.0270131,-0.0011068512,0.004277077,-0.0151864905,0.12930457,0.0051157516,0.001978179
-7.1231e-10,-0.00300024,0.0270139,-7.298361e-05,0.000104042294,-0.01863929,0.04579358,0.002965672,0.0032380868
0.00300043,-0.00300039,0.0270131,-0.0006988403,-0.0042256885,-0.017104754,0.09821638,0.0053845765,0.0027411806
0.00600165,-0.00300089,0.0270107,-0.0022026435,-0.010756614,-0.008801842,0.7499106,0.020897873,0.0013933576
0.00900498,-0.00300199,0.0270051,-0.0030353356,-0.021879137,0.0064174803,0.25706056,0.031284895,0.0060851215
0.0120256,-0.00301069,0.0270019,-0.004858121,-0.033839375,0.020722259,0.05921071,0.037827965,0.031943515
0.0151001,-0.00303659,0.0270001,-0.005423088,-0.045435235,0.03304081,0.005918346,0.010640442,0.08989372
-0.0177383,-9.5963e-06,0.027,2.6441809e-08,0.0,0.0,1000000.0,0.7412047,9.24365e-21
-0.0150291,1.37296e-05,0.0270002,0.0007080851,0.017889591,-0.0017873727,0.0348539,0.0020301726,0.0029124038
-0.0120165,2.10043e-06,0.0270026,0.0010856534,0.016205357,-0.0033627844,0.038211565,0.0017435407,0.0022814306
-0.00900547,7.17283e-07,0.0270077,0.0015881219,0.012563356,-0.006690557,0.06175457,0.0018142308,0.0014689041
-0.00600162,2.83039e-07,0.0270117,0.0020948884,0.00833181,-0.011064417,0.10486491,0.002882536,0.0013744045
-0.00300041,1.41989e-07,0.0270139,0.0031556836,0.0038413506,-0.016356075,0.0562512,0.0028101613,0.002497868
-9.61073e-11,1.25441e-07,0.0270146,0.003810736,-0.00015173006,-0.019427022,0.0058232015,0.00045187082,0.0038799176
0.00300041,1.41004e-07,0.0270139,0.003301008,-0.0038460805,-0.018688073,0.01560628,0.0011330005,0.0036299503
0.00600163,2.80709e-07,0.0270117,0.0030011614,-0.0100907395,-0.010687755,0.50404996,0.017018277,0.0016881538
0.00900547,7.16868e-07,0.0270077,0.0028477588,-0.020991718,0.0047549205,0.35579938,0.036412448,0.0051169912
0.0120165,2.09864e-06,0.0270026,0.0031243535,-0.035517268,0.022443026,0.056047548,0.041910946,0.037388742
0.0150291,1.37295e-05,0.0270002,0.00309774,-0.04734532,0.03564466,0.004582715,0.009577555,0.10449651
0.0177383,-9.5963e-06,0.027,2.6441809e-08,0.0,0.0,1000000.0,12.059792,9.24365e-21
-0.0151054,0.00302454,0.0270001,0.0034456414,0.01594989,-0.00264284,0.077442385,0.003498109,0.0022585236
-0.0120296,0.00301257,0.0270018,0.0043193256,0.01480774,-0.004234027,0.052528173,0.002149698,0.0020462335
-0.00900646,0.00300343,0.0270051,0.0048792805,0.01198554,-0.0070463833,0.056474656,0.001806673,0.0015995433
-0.00600241,0.00300176,0.0270107,0.005933136,0.00775454,-0.011040248,0.06300033,0.0020169667,0.0016007589
-0.00300065,0.00300091,0.0270131,0.0067709065,0.0036835917,-0.01473428,0.028706526,0.0013199395,0.0022990233
6.57416e-11,0.00300079,0.0270138,0.0071381666,-0.00013665333,-0.016864227,0.0074797524,0.00045939034,0.0030708928
0.00300065,0.00300091,0.0270131,0.0068866964,-0.0040388987,-0.016116934,0.030872218,0.0017962587,0.002909183
0.00600241,0.00300176,0.0270107,0.0077179847,-0.010950469,-0.0074314335,0.70724314,0.025430549,0.0017978647
0.00900646,0.00300343,0.0270051,0.009073878,-0.021575855,0.0077367057,0.26094645,0.039092664,0.0074905534
0.0120296,0.00301258,0.0270018,0.011214445,-0.03764012,0.027691575,0.04342117,0.04818819,0.05548928
0.0151054,0.00302454,0.0270001,0.011246391,-0.048238862,0.040203303,0.00567485,0.014733635,0.12981519
-0.0151457,0.00609558,0.027,0.0056722895,0.013401276,-0.0033267166,0.093827054,0.0031210913,0.001663215
-0.0120569,0.00603936,0.0270011,0.007041644,0.013114499,-0.004353784,0.059535682,0.002220915,0.0018651965
-0.00901695,0.00601386,0.0270034,0.008059986,0.010436464,-0.006923871,0.09517857,0.0031444842,0.0016518869
-0.00600573,0.00600592,0.0270085,0.00932102,0.006675768,-0.010515019,0.052870914,0.0019905572,0.001882469
-0.00300136,0.00600311,0.0270106,0.010076817,0.0032035732,-0.01298103,0.020621883,0.00096781325,0.0023465685
1.24712e-10,0.00600298,0.0270115,0.010543649,-0.0003968466,-0.014074034,0.013361579,0.00072718953,0.0027211963
0.00300136,0.00600312,0.0270106,0.010949412,-0.0048006293,-0.011802648,0.14960568,0.0070936815,0.002370793
0.00600574,0.00600592,0.0270085,0.013007807,-0.013071451,-0.0005815467,0.7384984,0.04638116,0.0031402346
0.00901697,0.00601388,0.0270034,0.01637946,-0.024804125,0.016789164,0.1514282,0.06024534,0.019892378
0.0120569,0.0060394,0.0270011,0.02049732,-0.040042672,0.03712793,0.019512445,0.038718686,0.099215366
0.0151457,0.00609558,0.027,0.020356527,-0.04808977,0.046565283,0.006530658,0.022368208,0.1712554
-0.0150636,0.00897731,0.027,0.0,0.0,0.0,0.0,0.6868406,0.0
-0.0121164,0.00909638,0.0270002,0.00870688,0.0106670745,-0.004037651,0.08638494,0.0025522253,0.0014772397
-0.00904633,0.00904606,0.0270015,0.010585977,0.007908412,-0.0062364168,0.14507505,0.0045257,0.0015597789
-0.00601007,0.00901331,0.0270034,0.011954989,0.004942551,-0.009109951,0.06782632,0.0026865706,0.001980478
-0.00300197,0.00900831,0.027005,0.013111116,0.0017880475,-0.010664903,0.04550005,0.0022335453,0.0024544427
3.82646e-11,0.00900998,0.0270075,0.014743303,-0.002256417,-0.009164388,0.25616452,0.013741758,0.0026822134
0.00300197,0.00900831,0.027005,0.01663586,-0.0068411864,-0.0038525567,0.37377852,0.023267617,0.0031124873
0.00601007,0.00901331,0.0270034,0.021157732,-0.015932333,0.011878772,0.33738878,0.0825198,0.012229186
0.00904632,0.00904602,0.0270015,0.02722368,-0.029956672,0.033912666,0.06342385,0.093396775,0.073629074
0.0121166,0.00909659,0.0270002,0.03102504,-0.041755024,0.049689315,0.011405738,0.04246165,0.18614161
0.0150636,0.00897731,0.027,0.0,0.0,0.0,0.0,20.628502,0.0
-0.0123364,0.0123552,0.027,0.0,0.0,0.0,0.0,0.36141333,0.0
-0.00906942,0.012082,0.0270002,0.011901684,0.006349121,-0.0033405072,0.28904778,0.007757324,0.0013418758
-0.00601692,0.0120316,0.027001,0.015759943,0.0037910533,-0.0023084448,0.5772905,0.02533864,0.0021946179
-0.00300626,0.0120368,0.0270017,0.018972987,0.00038471515,-0.0009749301,0.96263564,0.06604714,0.0034305367
-6.90489e-11,0.0120303,0.0270025,0.023597846,-0.003717052,0.0062717693,0.48808533,0.07353618,0.007533128
0.00300626,0.0120368,0.0270017,0.028805077,-0.01028663,0.018584775,0.31411916,0.14400853,0.022922596
0.00601692,0.0120316,0.027001,0.03599815,-0.021059431,0.03773427,0.10039785,0.17861706,0.088954635
0.00906939,0.012082,0.0270002,0.04129949,-0.03254715,0.055643,0.01927002,0.08646727,0.224357
0.0123364,0.0123552,0.027,0.0,0.0,0.0,0.0,14.543857,0.0
-0.0089736,0.0149074,0.027,0.0,0.0,0.0,0.0,0.5622256,0.0
-0.00602236,0.0150515,0.027,0.020616055,0.0056557795,0.016017973,0.95780265,0.18257642,0.009531004
-0.00302008,0.0151171,0.0270001,0.030604092,0.0029855857,0.030360516,0.17153752,0.13841242,0.040344648
-1.46167e-10,0.0150893,0.0270001,0.038144533,-0.0018695369,0.042322733,0.088993326,0.16486377,0.09262704
0.00302009,0.0151171,0.0270001,0.045301437,-0.010211299,0.056926247,0.044515345,0.17650175,0.19824822
0.00602236,0.0150515,0.027,0.049564596,-0.020668257,0.06836661,0.018766573,0.12330474,0.32852226
0.0089736,0.0149074,0.027,0.0,0.0,0.0,0.0,29.641459,0.0
0.0,-0.0177445,0.038,5.295488e-08,0.0,0.0,1000000.0,1.8659995,7.424855e-20
-0.0091577,-0.0151992,0.038,5.295488e-08,0.0,0.0,1000000.0,1.4720829,7.424855e-20
-0.00603191,-0.0151309,0.038,-0.020115694,0.0071352194,0.009315329,0.025612876,0.003234828,0.006314847
-0.0030127,-0.0151045,0.038,-0.022365438,0.0026320745,0.010925067,0.030437933,0.0047730324,0.007840599
-1.8326e-11,-0.0149947,0.038,-0.0234892,-0.0016289498,0.01220487,0.015887419,0.0029635688,0.009326779
0.0030127,-0.0151045,0.038,-0.024158238,-0.0070467354,0.014349756,0.014606061,0.0035507937,0.012155207
0.00603191,-0.0151309,0.038,-0.024535313,-0.01164286,0.017576255,0.013919484,0.004712037,0.016926046
0.0091577,-0.0151992,0.038,5.295488e-08,0.0,0.0,1000000.0,2.5883543,7.424855e-20
-0.012069,-0.0120692,0.038,-0.013924046,0.013129161,0.006131126,0.32585123,0.026444837,0.0040578083
-0.00904344,-0.0120698,0.038,-0.016171103,0.011315855,0.006500773,0.027159303,0.0024370386,0.004486563
-0.00601548,-0.0120365,0.0380001,-0.017212516,0.007801125,0.0059073083,0.05502318,0.004270863,0.0038809672
-0.00300492,-0.0120257,0.0380001,-0.017671738,0.003074921,0.0054392,0.10945199,0.0072077084,0.0032926349
-6.15621e-10,-0.0120095,0.0380003,-0.01871321,-0.0017592026,0.0063636987,0.09765456,0.007630726,0.0039069992
0.00300492,-0.0120257,0.0380001,-0.019812666,-0.0071835243,0.00937047,0.06632029,0.008136791,0.006134466
0.00601547,-0.0120365,0.0380001,-0.020803837,-0.013165008,0.0147729125,0.030243466,0.007158199,0.01183429
0.00904342,-0.0120698,0.038,-0.021279799,-0.01951186,0.021403683,0.017524982,0.008135421,0.023210926
0.012069,-0.0120692,0.038,-0.018510818,-0.023163611,0.026645076,0.6098916,0.38637185,0.031675454
-0.0151881,-0.00918242,0.038,-0.004679291,0.008025715,0.0021678174,87.43641,0.75911343,0.00043409457
-0.0120691,-0.00904671,0.038,-0.01076416,0.014501789,0.004068138,0.04146497,0.0026308016,0.0031723185
-0.00902042,-0.00902112,0.0380001,-0.011578085,0.011700603,0.0023151375,0.087264135,0.004008158,0.0022965667
-0.00600547,-0.00900905,0.0380004,-0.012326696,0.007277196,0.0004294875,0.18345848,0.0053883134,0.0014685376
-0.00300129,-0.00900488,0.0380009,-0.012752388,0.002571204,-0.00095779146,0.32180938,0.0071425578,0.0011097498
-5.86196e-10,-0.00900365,0.0380016,-0.012649942,-0.0017817202,-0.0013112695,0.35496402,0.0075175185,0.0010589128
0.00300129,-0.00900488,0.0380009,-0.01305598,-0.006891259,0.0013777828,0.2987308,0.009737754,0.0016298546
0.00600546,-0.00900904,0.0380004,-0.014542378,-0.012482324,0.0077321352,0.15196115,0.013411856,0.004412923
0.00902046,-0.00902107,0.0380001,-0.016321685,-0.019601377,0.01742079,0.05660659,0.016682249,0.0147352535
0.0120691,-0.00904673,0.038,-0.016861668,-0.0276513,0.027478399,0.014144355,0.010837472,0.038310237
0.0151881,-0.00918242,0.038,-0.0037687812,-0.008695887,0.0080292355,311.13794,5.962974,0.0009582526
-0.0151265,-0.00605083,0.038,-0.005842341,0.016048862,0.002514053,0.046195615,0.0023766623,0.0025723896
-0.0120354,-0.00602006,0.0380001,-0.006790206,0.014773706,0.0013619444,0.043003958,0.0018680118,0.0021719069
-0.00900879,-0.0060063,0.0380004,-0.006975084,0.011193664,-0.0019786404,0.14261642,0.003383023,0.0011860566
-0.00600326,-0.00600348,0.0380019,-0.0069809784,0.0072269677,-0.0055208467,0.2812702,0.004238667,0.00075348665
-0.00300088,-0.00600175,0.0380027,-0.006742878,0.0027064416,-0.008987738,0.4278586,0.0066049094,0.0007718566
-1.16745e-09,-0.00600121,0.0380031,-0.0065944693,-0.0017488129,-0.009929389,0.4159347,0.00727273,0.0008742634
0.00300087,-0.00600175,0.0380027,-0.0074368264,-0.0063764057,-0.006649275,0.6167235,0.010235505,0.00082982937
0.00600326,-0.00600348,0.0380019,-0.008922652,-0.011755546,0.000925447,0.49074194,0.015867779,0.0016167132
0.0090088,-0.0060063,0.0380004,-0.009785848,-0.019237097,0.012773025,0.13372664,0.021094635,0.007887223
0.0120354,-0.00602006,0.0380001,-0.01149081,-0.027545406,0.025420269,0.03829658,0.023076056,0.03012809
0.0151265,-0.00605083,0.038,-0.010064786,-0.031569928,0.033832848,0.013975519,0.014842329,0.05310117
-0.0151001,-0.00303659,0.038,-0.0024392842,0.015935121,0.0013474992,0.051903974,0.0021973094,0.0021167062
-0.0120257,-0.00301075,0.0380001,-0.002748737,0.014627092,-0.00074049906,0.059745174,0.0019769503,0.0016544854
-0.00900517,-0.00300203,0.0380009,-0.0027685538,0.010636883,-0.004733203,0.16211884,0.0027784319,0.0008569121
-0.0060019,-0.00300099,0.0380027,-0.002567806,0.0067344233,-0.009395029,0.19893356,0.00330285,0.00083013903
-0.00300053,-0.00300047,0.0380037,-0.0017647792,0.0022907578,-0.014767111,0.098368876,0.0033516407,0.0017036083
-6.2816e-11,-0.0030003,0.038004,-0.0013544188,-0.0017380847,-0.016615758,0.043533072,0.0020499197,0.0023544396
0.00300052,-0.00300047,0.0380037,-0.0022499869,-0.005691364,-0.013605462,0.18065803,0.0059984047,0.0016601546
0.0060019,-0.00300099,0.0380027,-0.0034674099,-0.010912006,-0.0053582094,0.93833715,0.018955937,0.0010100814
0.00900517,-0.00300203,0.0380008,-0.0038719862,-0.0186958,0.008711972,0.27248403,0.025185296,0.004621426
0.0120257,-0.00301075,0.0380001,-0.004700829,-0.026946217,0.023108944,0.077010944,0.035358693,0.022956926
0.0151001,-0.00303659,0.038,-0.003678911,-0.034219053,0.03581158,0.0086374665,0.010583422,0.061264627
-0.0177383,-9.5963e-06,0.038,0.0016330726,0.003946876,-0.0001119689,497.9982,0.38849223,3.9005386e-05
-0.0150291,1.37307e-05,0.038,0.0012114949,0.015667247,0.00051672617,0.044728696,0.0017384085,0.0019432809
-0.0120168,2.12318e-06,0.0380003,0.0010750073,0.014022263,-0.0018333158,0.07387157,0.0021073013,0.0014263277
-0.00900596,7.89336e-07,0.0380016,0.0011697726,0.010428038,-0.0057541253,0.124577634,0.0021352859,0.00085701013
-0.00600193,3.45563e-07,0.0380031,0.0013471924,0.0062624374,-0.010592959,0.15656771,0.0029701386,0.0009485157
-0.00300052,1.88889e-07,0.038004,0.0020027924,0.001764529,-0.01570965,0.04364896,0.0017660932,0.0020230645
1.15808e-11,1.69619e-07,0.0380042,0.0021930006,-0.0021508944,-0.017491356,0.0039718617,0.00022245989,0.0028004488
0.00300052,1.88742e-07,0.038004,0.001415963,-0.005626871,-0.015609241,0.051559173,0.0023810363,0.0023090327
0.00600193,3.45037e-07,0.0380031,0.0008637003,-0.010472161,-0.007965904,0.637464,0.014614505,0.0011463005
0.00900596,7.89648e-07,0.0380016,0.0007722162,-0.017926762,0.006215569,0.42870522,0.029355839,0.003423779
0.0120168,2.12344e-06,0.0380003,0.0013360702,-0.027637875,0.02351005,0.07805806,0.03736531,0.023934308
0.0150291,1.37307e-05,0.038,0.0016905632,-0.0352314,0.036941558,0.005165188,0.0068824696,0.06662361
0.0177383,-9.5963e-06,0.038,0.0012449889,-0.010218754,0.00980728,176.62068,5.076571,0.0014371395
-0.0151054,0.00302454,0.038,0.0034122348,0.0143025275,-0.00037061828,0.06473077,0.0020597999,0.0015910516
-0.0120298,0.00301266,0.0380001,0.0041315574,0.012898221,-0.0023954825,0.08827098,0.0022966978,0.001300936
-0.0090067,0.00300355,0.0380008,0.004277247,0.010029785,-0.0056090145,0.11037084,0.002034793,0.0009217983
-0.00600278,0.00300204,0.0380027,0.0047705723,0.005858967,-0.009815336,0.1236005,0.0023489378,0.00095021375
-0.0030008,0.00300114,0.0380036,0.005103888,0.0016613194,-0.013362831,0.05613102,0.0016762443,0.0014931533
4.59787e-11,0.003001,0.0380039,0.005084102,-0.0022351989,-0.01478286,0.0256218,0.0010090083,0.0019690425
0.0030008,0.00300114,0.0380036,0.0044770716,-0.005784178,-0.013781899,0.06176599,0.0023460737,0.001899163
0.00600278,0.00300204,0.0380027,0.0045973132,-0.01067281,-0.0063497014,0.76310873,0.01772119,0.0011611183
0.0090067,0.00300355,0.0380008,0.0055641006,-0.017568815,0.0073008807,0.37108758,0.0289029,0.0038943503
0.0120298,0.00301266,0.0380001,0.007199903,-0.02800375,0.026665932,0.0697594,0.042451095,0.030426793
0.0151054,0.00302454,0.038,0.0074206246,-0.03439836,0.03942472,0.0074084518,0.010933155,0.0737884
-0.0151457,0.00609558,0.038,0.0053361603,0.012412366,-0.0010510021,0.09182306,0.0022851995,0.0012443495
-0.012057,0.00603945,0.0380001,0.0066181584,0.011854942,-0.0023833758,0.05822341,0.001525096,0.0013096931
-0.00901725,0.00601413,0.0380004,0.007092248,0.00904248,-0.0050570653,0.11100682,0.0021971043,0.0009896258
-0.0060063,0.00600653,0.0380019,0.007598676,0.00514434,-0.008308721,0.10052802,0.0019069567,0.0009484703
-0.00300158,0.00600362,0.0380027,0.0077979863,0.0013272787,-0.010694953,0.06742026,0.0015869917,0.0011769398
-4.57549e-11,0.00600355,0.038003,0.0077605695,-0.0024436128,-0.011688425,0.041159328,0.0011888436,0.0014441971
0.00300158,0.00600362,0.0380027,0.007374256,-0.0061025117,-0.010392119,0.10919185,0.0030795317,0.0014101473
0.0060063,0.00600653,0.0380019,0.008163986,-0.011474447,-0.0016571243,0.9648789,0.027508078,0.0014254679
0.00901727,0.00601414,0.0380004,0.010401336,-0.01864569,0.013572536,0.24927996,0.04036656,0.008096632
0.0120571,0.00603949,0.0380001,0.013287423,-0.028047835,0.033202298,0.031996235,0.030038442,0.04694059
0.0151457,0.00609558,0.038,0.013444931,-0.032613784,0.043190073,0.0074510206,0.012921592,0.086710215
-0.0150636,0.00897731,0.038,0.0,0.0,0.0,0.0,0.5769601,0.0
-0.0121164,0.0090964,0.038,0.008172431,0.010383625,-0.002247698,0.07109287,0.0017120037,0.0012040616
-0.00904657,0.00904629,0.0380001,0.009169923,0.007736974,-0.0043023597,0.104614764,0.0021662414,0.0010353421
-0.00601028,0.00901359,0.0380004,0.009478263,0.004329841,-0.0066426597,0.09332667,0.0017611919,0.00094356306
-0.00300205,0.00900869,0.0380008,0.009578651,0.000632415,-0.008439443,0.08116373,0.0016948805,0.0010441121
-9.71235e-12,0.0090109,0.0380016,0.009890031,-0.0031226468,-0.008630997,0.085586235,0.002102411,0.0012282412
0.00300205,0.00900869,0.0380008,0.010092091,-0.0065485993,-0.006195097,0.22959274,0.0056890445,0.0012389426
0.00601028,0.00901359,0.0380004,0.012441508,-0.012070779,0.0057564727,0.7396008,0.045071136,0.0030469908
0.00904656,0.00904626,0.0380001,0.016567787,-0.02027526,0.025863476,0.12242382,0.061028555,0.024925116
0.0121167,0.00909662,0.038,0.019376734,-0.027193066,0.041810647,0.018955125,0.029038237,0.076597326
0.0150636,0.00897731,0.038,0.0,0.0,0.0,0.0,12.029246,0.0
-0.0123364,0.0123552,0.038,0.0,0.0,0.0,0.0,0.3252078,0.0
-0.00906944,0.0120821,0.038,0.0097670965,0.0066214046,-0.0034562321,0.09865914,0.0018339993,0.0009294624
-0.00601697,0.0120317,0.0380001,0.010311088,0.003501443,-0.0049181273,0.14501761,0.0024737776,0.0008529232
